Source;Target;Type;weight
764;765;undirected;1
764;766;undirected;1
764;774;undirected;1
764;816;undirected;1
764;862;undirected;1
764;868;undirected;1
764;931;undirected;1
764;1019;undirected;1
764;1033;undirected;1
764;1065;undirected;1
764;1143;undirected;1
764;1312;undirected;1
764;1433;undirected;1
764;1471;undirected;1
764;1512;undirected;1
764;1523;undirected;1
764;1652;undirected;1
764;1699;undirected;1
764;1859;undirected;1
765;151;undirected;1
765;265;undirected;1
765;352;undirected;1
765;381;undirected;1
765;589;undirected;1
765;723;undirected;1
765;745;undirected;1
765;766;undirected;1
765;797;undirected;1
765;1232;undirected;1
765;1297;undirected;1
765;1300;undirected;1
765;1494;undirected;1
766;581;undirected;1
766;1003;undirected;1
766;1299;undirected;1
767;355;undirected;3
767;1550;undirected;1
767;1616;undirected;1
767;1644;undirected;1
768;769;undirected;1
768;1321;undirected;1
768;1788;undirected;1
769;549;undirected;1
769;761;undirected;1
769;923;undirected;1
770;15;undirected;1
770;18;undirected;1
770;108;undirected;1
770;199;undirected;1
770;203;undirected;1
770;253;undirected;1
770;513;undirected;1
770;667;undirected;1
770;815;undirected;1
770;1394;undirected;1
770;1574;undirected;1
770;1575;undirected;1
771;382;undirected;1
771;647;undirected;1
771;772;undirected;1
771;1650;undirected;1
771;1758;undirected;1
772;418;undirected;2
772;766;undirected;1
772;800;undirected;1
772;802;undirected;1
772;848;undirected;1
772;1299;undirected;1
772;1432;undirected;1
772;1491;undirected;1
773;20;undirected;1
773;114;undirected;1
773;137;undirected;1
773;250;undirected;1
773;252;undirected;1
773;396;undirected;1
773;760;undirected;1
773;1153;undirected;1
774;12;undirected;1
774;105;undirected;1
774;218;undirected;1
774;237;undirected;1
774;299;undirected;1
774;514;undirected;1
774;527;undirected;1
774;581;undirected;1
774;653;undirected;1
774;751;undirected;1
774;764;undirected;1
774;775;undirected;1
774;776;undirected;1
774;777;undirected;1
774;814;undirected;1
774;1054;undirected;1
774;1099;undirected;1
774;1186;undirected;1
774;1313;undirected;1
774;1388;undirected;1
774;1455;undirected;1
774;1500;undirected;1
774;1652;undirected;1
774;1674;undirected;1
775;12;undirected;2
775;776;undirected;1
775;777;undirected;1
775;1107;undirected;1
776;15;undirected;1
776;22;undirected;1
776;137;undirected;1
776;205;undirected;1
776;260;undirected;1
776;265;undirected;1
776;273;undirected;1
776;463;undirected;1
776;527;undirected;1
776;539;undirected;1
776;716;undirected;1
776;723;undirected;1
776;777;undirected;1
776;917;undirected;1
776;965;undirected;1
776;1300;undirected;1
776;1475;undirected;1
776;1497;undirected;1
776;1588;undirected;1
776;1642;undirected;1
777;114;undirected;1
777;151;undirected;1
777;157;undirected;1
777;165;undirected;1
777;240;undirected;1
777;330;undirected;1
777;586;undirected;1
777;797;undirected;1
777;932;undirected;1
778;369;undirected;1
778;467;undirected;1
778;779;undirected;1
779;62;undirected;1
779;160;undirected;1
779;206;undirected;1
779;237;undirected;1
779;369;undirected;2
779;467;undirected;1
779;714;undirected;1
779;802;undirected;1
779;803;undirected;2
779;846;undirected;1
779;848;undirected;1
779;902;undirected;1
779;1434;undirected;2
779;1436;undirected;1
779;1451;undirected;1
779;1755;undirected;1
780;14;undirected;1
780;169;undirected;1
781;92;undirected;1
781;118;undirected;1
781;126;undirected;1
781;157;undirected;1
781;177;undirected;1
781;187;undirected;1
781;207;undirected;1
781;208;undirected;1
781;209;undirected;1
781;265;undirected;1
781;277;undirected;1
781;402;undirected;1
781;414;undirected;1
781;440;undirected;1
781;539;undirected;1
781;621;undirected;1
781;627;undirected;1
781;652;undirected;1
781;659;undirected;1
781;700;undirected;1
781;782;undirected;1
781;811;undirected;1
781;822;undirected;1
781;823;undirected;1
781;824;undirected;1
781;868;undirected;1
781;886;undirected;1
781;981;undirected;1
781;1023;undirected;1
781;1025;undirected;1
781;1147;undirected;1
781;1220;undirected;1
781;1221;undirected;1
781;1222;undirected;1
781;1227;undirected;1
781;1236;undirected;1
781;1290;undirected;1
781;1460;undirected;1
781;1542;undirected;1
781;1647;undirected;1
781;1684;undirected;1
781;1685;undirected;1
781;1824;undirected;1
782;20;undirected;1
782;92;undirected;2
782;157;undirected;1
782;819;undirected;1
782;1525;undirected;1
782;1621;undirected;1
783;9;undirected;1
783;129;undirected;1
783;197;undirected;1
783;222;undirected;1
783;272;undirected;1
783;299;undirected;1
783;337;undirected;1
783;506;undirected;1
783;553;undirected;1
783;584;undirected;1
783;605;undirected;1
783;614;undirected;1
783;643;undirected;1
783;724;undirected;1
783;784;undirected;1
783;796;undirected;1
783;863;undirected;1
783;877;undirected;1
783;884;undirected;1
783;1107;undirected;1
783;1126;undirected;1
783;1289;undirected;1
783;1346;undirected;1
783;1429;undirected;1
783;1739;undirected;1
784;614;undirected;1
784;1550;undirected;1
785;786;undirected;1
785;787;undirected;1
785;1296;undirected;1
786;787;undirected;1
788;124;undirected;1
788;180;undirected;1
788;231;undirected;1
788;237;undirected;1
788;268;undirected;1
788;317;undirected;1
788;323;undirected;1
788;382;undirected;1
788;418;undirected;1
788;423;undirected;1
788;440;undirected;1
788;519;undirected;1
788;521;undirected;1
788;528;undirected;1
788;576;undirected;1
788;736;undirected;1
788;812;undirected;1
788;836;undirected;1
788;842;undirected;2
788;955;undirected;1
788;1059;undirected;1
788;1264;undirected;1
788;1407;undirected;1
788;1449;undirected;1
788;1657;undirected;1
788;1702;undirected;1
788;1703;undirected;1
788;1704;undirected;1
788;1705;undirected;1
788;1706;undirected;1
788;1712;undirected;1
788;1713;undirected;1
788;1714;undirected;1
788;1715;undirected;1
788;1716;undirected;1
788;1749;undirected;1
789;20;undirected;1
789;30;undirected;1
789;255;undirected;1
789;330;undirected;1
789;356;undirected;1
789;403;undirected;1
789;581;undirected;1
789;680;undirected;1
789;695;undirected;1
789;736;undirected;1
789;766;undirected;2
789;790;undirected;1
789;791;undirected;1
789;887;undirected;1
789;900;undirected;1
789;924;undirected;1
789;954;undirected;1
789;998;undirected;1
789;1090;undirected;1
789;1120;undirected;1
789;1157;undirected;1
789;1223;undirected;1
789;1347;undirected;1
789;1538;undirected;1
789;1548;undirected;1
789;1611;undirected;1
789;1790;undirected;1
790;352;undirected;1
790;791;undirected;2
790;890;undirected;1
790;1115;undirected;1
790;1252;undirected;1
791;103;undirected;1
791;265;undirected;1
791;475;undirected;1
791;811;undirected;1
791;1538;undirected;1
792;76;undirected;1
792;77;undirected;1
792;135;undirected;1
792;142;undirected;1
792;244;undirected;1
792;328;undirected;1
792;432;undirected;1
792;457;undirected;1
792;502;undirected;1
792;577;undirected;1
792;589;undirected;1
792;718;undirected;1
792;741;undirected;1
792;765;undirected;1
792;793;undirected;1
792;794;undirected;1
792;795;undirected;1
792;796;undirected;1
792;797;undirected;1
792;1186;undirected;1
792;1207;undirected;1
793;20;undirected;1
793;45;undirected;1
793;49;undirected;1
793;76;undirected;1
793;244;undirected;1
793;263;undirected;1
793;468;undirected;1
793;502;undirected;1
793;532;undirected;1
793;589;undirected;1
793;718;undirected;1
793;755;undirected;1
793;765;undirected;1
793;794;undirected;1
793;795;undirected;1
793;796;undirected;1
793;797;undirected;1
793;925;undirected;1
793;983;undirected;1
793;1609;undirected;1
793;1672;undirected;1
794;48;undirected;1
794;76;undirected;1
794;148;undirected;1
794;213;undirected;1
794;244;undirected;1
794;381;undirected;1
794;405;undirected;1
794;428;undirected;1
794;502;undirected;1
794;539;undirected;1
794;589;undirected;1
794;594;undirected;1
794;718;undirected;1
794;765;undirected;1
794;790;undirected;1
794;795;undirected;1
794;796;undirected;1
794;797;undirected;1
794;1022;undirected;1
794;1127;undirected;1
795;76;undirected;1
795;105;undirected;1
795;244;undirected;1
795;254;undirected;1
795;255;undirected;1
795;263;undirected;1
795;502;undirected;1
795;589;undirected;1
795;718;undirected;1
795;765;undirected;1
795;796;undirected;1
795;797;undirected;1
795;1057;undirected;1
796;11;undirected;1
796;19;undirected;1
796;56;undirected;1
796;57;undirected;1
796;76;undirected;1
796;163;undirected;1
796;183;undirected;1
796;203;undirected;1
796;240;undirected;1
796;244;undirected;1
796;254;undirected;1
796;255;undirected;1
796;299;undirected;1
796;502;undirected;1
796;540;undirected;1
796;589;undirected;1
796;718;undirected;1
796;765;undirected;1
796;797;undirected;1
796;798;undirected;1
796;895;undirected;1
796;917;undirected;1
796;1445;undirected;1
796;1631;undirected;1
796;1739;undirected;1
797;151;undirected;1
797;240;undirected;1
797;743;undirected;1
797;932;undirected;1
798;689;undirected;2
799;20;undirected;1
799;30;undirected;1
799;44;undirected;3
799;46;undirected;1
799;49;undirected;2
799;67;undirected;1
799;200;undirected;1
799;201;undirected;1
799;308;undirected;1
799;332;undirected;1
799;403;undirected;1
799;405;undirected;1
799;478;undirected;1
799;532;undirected;2
799;542;undirected;1
799;543;undirected;1
799;800;undirected;1
799;872;undirected;3
799;1014;undirected;1
799;1015;undirected;1
799;1085;undirected;1
799;1092;undirected;1
799;1634;undirected;1
800;685;undirected;2
800;828;undirected;1
800;899;undirected;1
800;1166;undirected;1
800;1347;undirected;1
800;1410;undirected;1
800;1547;undirected;1
800;1828;undirected;1
801;498;undirected;1
801;614;undirected;1
801;801;undirected;1
802;82;undirected;1
802;112;undirected;2
802;164;undirected;1
802;177;undirected;1
802;324;undirected;1
802;647;undirected;1
802;715;undirected;1
802;727;undirected;1
802;769;undirected;1
802;803;undirected;1
802;863;undirected;1
802;923;undirected;1
802;1006;undirected;1
802;1007;undirected;1
802;1066;undirected;1
802;1075;undirected;1
802;1281;undirected;1
802;1282;undirected;1
802;1491;undirected;1
802;1549;undirected;1
802;1581;undirected;1
802;1615;undirected;1
802;1787;undirected;1
803;549;undirected;1
803;604;undirected;1
803;1436;undirected;1
803;1651;undirected;1
804;804;undirected;1
805;225;undirected;1
805;498;undirected;1
805;806;undirected;1
805;1025;undirected;1
805;1255;undirected;1
806;23;undirected;1
806;113;undirected;2
806;498;undirected;1
806;755;undirected;1
806;939;undirected;1
806;1290;undirected;1
806;1309;undirected;1
806;1325;undirected;1
807;4;undirected;1
807;7;undirected;1
807;33;undirected;1
807;44;undirected;1
807;48;undirected;1
807;76;undirected;1
807;137;undirected;2
807;139;undirected;1
807;195;undirected;1
807;271;undirected;1
807;434;undirected;1
807;502;undirected;1
807;593;undirected;1
807;668;undirected;1
807;680;undirected;1
807;808;undirected;1
807;809;undirected;1
807;810;undirected;2
807;811;undirected;2
807;931;undirected;1
807;965;undirected;1
807;975;undirected;1
807;1023;undirected;1
807;1033;undirected;1
807;1055;undirected;1
807;1069;undirected;1
807;1070;undirected;1
807;1139;undirected;1
807;1217;undirected;1
807;1329;undirected;1
807;1518;undirected;1
808;4;undirected;1
808;7;undirected;1
808;35;undirected;1
808;44;undirected;1
808;67;undirected;1
808;84;undirected;1
808;136;undirected;1
808;137;undirected;1
808;190;undirected;1
808;235;undirected;1
808;255;undirected;1
808;269;undirected;1
808;304;undirected;1
808;332;undirected;1
808;364;undirected;2
808;426;undirected;1
808;434;undirected;1
808;631;undirected;1
808;653;undirected;1
808;752;undirected;2
808;772;undirected;1
808;809;undirected;1
808;810;undirected;1
808;811;undirected;2
808;814;undirected;2
808;877;undirected;1
808;889;undirected;1
808;890;undirected;2
808;973;undirected;1
808;1019;undirected;1
808;1048;undirected;1
808;1089;undirected;1
808;1290;undirected;1
808;1332;undirected;1
808;1394;undirected;1
808;1429;undirected;1
808;1433;undirected;1
808;1517;undirected;1
808;1539;undirected;1
808;1652;undirected;1
808;1758;undirected;1
809;4;undirected;1
809;7;undirected;1
809;137;undirected;1
809;810;undirected;1
809;811;undirected;1
809;840;undirected;1
809;909;undirected;1
809;1015;undirected;1
809;1509;undirected;1
810;4;undirected;1
810;7;undirected;1
810;137;undirected;1
810;259;undirected;1
810;269;undirected;1
810;333;undirected;1
810;364;undirected;1
810;470;undirected;1
810;674;undirected;1
810;806;undirected;1
810;811;undirected;1
810;975;undirected;1
810;1016;undirected;1
810;1118;undirected;1
810;1217;undirected;1
810;1308;undirected;1
810;1545;undirected;1
810;1717;undirected;1
811;38;undirected;1
811;137;undirected;2
811;208;undirected;1
811;288;undirected;1
811;364;undirected;1
811;365;undirected;1
811;621;undirected;1
811;652;undirected;1
811;659;undirected;1
811;668;undirected;1
811;729;undirected;1
811;931;undirected;1
811;1055;undirected;1
811;1067;undirected;1
811;1202;undirected;1
811;1437;undirected;1
811;1496;undirected;1
811;1542;undirected;1
811;1719;undirected;1
812;291;undirected;1
812;813;undirected;1
812;1474;undirected;1
813;153;undirected;1
813;558;undirected;1
813;593;undirected;1
813;1424;undirected;1
814;1500;undirected;1
815;203;undirected;1
815;246;undirected;1
815;267;undirected;1
815;299;undirected;1
815;381;undirected;1
815;573;undirected;1
815;581;undirected;1
815;708;undirected;1
815;867;undirected;1
815;951;undirected;1
815;1164;undirected;1
815;1225;undirected;1
815;1255;undirected;1
815;1290;undirected;1
815;1394;undirected;2
815;1429;undirected;1
815;1443;undirected;1
815;1473;undirected;1
816;113;undirected;1
816;501;undirected;1
816;809;undirected;1
816;819;undirected;1
816;868;undirected;1
816;1015;undirected;1
816;1016;undirected;1
816;1399;undirected;1
816;1433;undirected;1
816;1443;undirected;1
816;1444;undirected;1
816;1505;undirected;1
816;1509;undirected;1
817;112;undirected;1
817;220;undirected;1
817;418;undirected;1
817;647;undirected;1
817;709;undirected;1
817;802;undirected;1
817;1034;undirected;1
817;1241;undirected;1
817;1491;undirected;1
817;1615;undirected;1
817;1729;undirected;1
818;227;undirected;1
818;230;undirected;1
818;397;undirected;1
818;517;undirected;1
818;592;undirected;1
818;619;undirected;1
818;690;undirected;1
818;819;undirected;1
818;1172;undirected;1
819;113;undirected;1
819;738;undirected;1
